	Time (Minutes)	Hot Plate Flux	Temp at Node 1 [C]	Temp at Node 2 [C]	Temp at Node 3 [C]	Temp at Node 4 [C]	Temp at Node 5 [C]	Temp at Node 6 [C]	Temp at Node 7 [C]	Temp at Node 8 [C]	Temp at Node 9 [C]	Temp at Node 10 [C]	Temp at Node 11 [C]	Temp at Node 12 [C]	Temp at Node 13 [C]	Temp at Node 14 [C]	Temp at Node 15 [C]	Temp at Node 16 [C]	Temp at Node 17 [C]	Temp at Node 18 [C]	Temp at Node 19 [C]	Temp at Node 20 [C]	Temp at Node 21 [C]
221.0 [s]	3.683333333333333	2.830053235730792e-06	35.00000033701059	34.999998983337434	35.00000167361867	34.999997706786985	35.00000286161372	34.99999663386808	35.00000379550454	34.99999585985353	35.00000439236385	34.99999545347373	35.00000459919215	34.99999545081414	35.00000439762357	34.99999585211111	35.00000380555679	34.999996621730475	35.00000287556594	34.999997691331714	35.00000169023201	34.99999896593698	35.000000354809686
222.0 [s]	3.7	-2.0934114194130477e-06	34.99999975071137	35.00000075203104	34.99999876201491	35.000001696302434	34.999997883248454	35.00000248994638	34.9999971924442	35.00000306248927	34.999996750944035	35.0000033630908	34.99999659795196	35.00000336505798	34.9999967470535	35.000003068216415	34.99999718500845	35.000002498924744	34.99999787292785	35.00000170773478	34.99999874972599	35.000000764902154	34.999999737545295
223.0 [s]	3.716666666666667	1.5053028229656583e-06	35.00000017925572	34.99999945923787	35.0000008901967	34.99999878024141	35.000001522090486	34.999998209556566	35.00000201882648	34.999997797858725	35.00000233629555	34.9999975817056	35.00000244630729	34.99999758029105	35.0000023390931	34.99999779374059	35.00000202417323	34.99999820310052	35.00000152951179	34.99999877202072	35.00000089903341	34.99999944998251	35.00000018872305
224.0 [s]	3.7333333333333334	-2.624002078504165e-06	34.99999968752644	35.00000094264158	34.99999844823395	35.000002126249	34.99999734673435	35.00000312105078	34.99999648083826	35.00000383871088	34.99999592743512	35.000004215503	34.99999573566561	35.00000421796892	34.99999592255841	35.00000384588964	34.99999647151799	35.00000313230481	34.999997333798035	35.000002140579	34.999998432830296	35.000000958775104	34.99999967102326
225.0 [s]	3.75	1.306590815267469e-06	35.000000155592716	34.999999530622176	35.00000077268459	34.99999894125801	35.00000132116401	34.99999844590752	35.000001752327364	34.999998088556595	35.00000202788834	34.99999790093716	35.00000212337778	34.9999978997094	35.00000203031658	34.99999808498217	35.000001756968345	34.99999844030373	35.00000132760562	34.99999893412257	35.00000078035475	34.99999952258861	35.000000163810284
226.0 [s]	3.7666666666666666	-3.86561961905638e-06	34.99999953967142	35.00000138867699	34.99999771397529	35.0000031323392	34.99999609127252	35.00000459785741	34.99999481565504	35.00000565509731	34.999994000394565	35.000006210178526	34.99999371788431	35.00000621381116	34.99999399321041	35.000005665672745	34.99999480192446	35.00000461443665	34.9999960722148	35.000003153449995	34.999997691282886	35.00000141244459	34.99999951535932
227.0 [s]	3.783333333333333	1.634616798686384e-06	35.00000019465455	34.999999412784064	35.000000966668324	34.999998675459096	35.00000165284439	34.999998055750154	35.00000219225194	34.99999760868576	35.000002536992895	34.99999737396416	35.000002656455194	34.99999737242803	35.00000254003089	34.99999760421383	35.00000219805804	34.9999980487396	35.000001660903024	34.999998666532406	35.00000097626389	34.999999402733806	35.00000020493508
228.0 [s]	3.8	-2.2439299648169807e-06	34.999999732786705	35.00000080610454	34.999998672999766	35.000001818272096	34.99999773104713	35.000002668981665	34.99999699057179	35.00000328269232	34.99999651732634	35.000003604907874	34.999996353333756	35.00000360701654	34.99999651315608	35.00000328883107	34.999996982601544	35.000002678605426	34.999997719984606	35.000001830526344	34.99999865982727	35.00000081990112	34.99999971867396
229.0 [s]	3.816666666666667	1.0961529037767332e-07	35.00000001305415	34.99999996061939	35.00000006482799	34.999999911171926	35.00000011084529	34.99999986961211	35.00000014701976	34.999999839630505	35.00000017013923	34.999999823889254	35.00000017815074	34.999999823786254	35.00000017034296	34.9999998393306	35.00000014740914	34.9999998691419	35.00000011138576	34.999999910573194	35.00000006547157	34.999999959945285	35.00000001374366
230.0 [s]	3.8333333333333335	-3.1112184478845926e-06	34.99999962950733	35.00000111766832	34.99999816010683	35.00000252104428	34.999996854084316	35.000003700557784	34.99999582741128	35.000004551470795	34.99999517125406	35.00000499822437	34.99999494387748	35.000005001148	34.999995165472	35.00000455998219	34.99999581636058	35.00000371390115	34.99999683874614	35.000002538034835	34.99999814184321	35.00000113679732	34.99999960993989
231.0 [s]	3.85	2.527675187174814e-06	35.00000030100256	34.99999909196316	35.00000149480013	34.99999795180645	35.00000255586315	34.99999699352435	35.00000338997182	34.99999630220981	35.000003923059296	34.99999593924986	35.00000410778887	34.9999959368746	35.00000392775689	34.99999629529481	35.00000339894973	34.99999698268374	35.000002568324305	34.99999793800282	35.00000150963808	34.99999907642206	35.00000031689984
232.0 [s]	3.8666666666666667	-1.6846758999782458e-06	34.99999979938406	35.00000060519983	34.99999900372677	35.00000136510579	34.99999829653615	35.00000200379384	34.99999774060882	35.00000246454988	34.999997385309996	35.00000270645995	34.99999726218903	35.0000027080431	34.999997382179004	35.00000246915863	34.99999773462508	35.00000201101909	34.999998288230756	35.000001374306066	34.999998993837266	35.00000061555801	34.999999788788614
233.0 [s]	3.8833333333333333	7.665482186513209e-07	35.00000009128274	34.999999724626605	35.00000045331666	34.99999937885997	35.00000077509725	34.999999088248956	35.00000102805109	34.99999887859923	35.000001189716386	34.99999876852718	35.00000124573796	34.9999987678068	35.00000119114105	34.999998876502104	35.000001030773774	34.99999908496136	35.00000077887631	34.99999937467368	35.0000004578165	34.99999971991349	35.000000096103804
234.0 [s]	3.9	-1.7216110409592648e-06	34.99999979498597	35.000000618467425	34.99999898188571	35.00000139503271	34.99999825919156	35.00000204772243	34.99999769107683	35.00000251857955	34.99999732798875	35.000002765793	34.99999720216863	35.00000276741093	34.999997324789035	35.000002523289595	34.99999768496161	35.000002055106336	34.999998250703925	35.00000140443467	34.99999897177935	35.000000629052636	34.999999784158206
235.0 [s]	3.9166666666666665	2.3575650760607425e-06	35.00000028074487	34.999999153074555	35.00000139419922	34.99999808965106	35.00000238385212	34.99999719586174	35.00000316182485	34.99999655107297	35.00000365903543	34.999996212540395	35.00000383133255	34.99999621032498	35.000003663416805	34.99999654462334	35.00000317019874	34.9999971857506	35.00000239547484	34.999998076776194	35.00000140803871	34.999999138579255	35.000000295572306
236.0 [s]	3.933333333333333	-1.4621696614508957e-06	34.999999825880934	35.000000525266444	34.99999913531218	35.00000118480585	34.99999852152558	35.00000173913742	34.99999803902398	35.00000213903792	34.99999773065207	35.00000234899704	34.999997623792694	35.00000235037112	34.99999772793461	35.0000021430381	34.999998033830366	35.0000017454085	34.999998514317156	35.000001192790876	34.99999912672894	35.00000053425646	34.99999981668492
237.0 [s]	3.95	1.0184725134221013e-06	35.000000121282426	34.99999963412637	35.000000602297064	34.99999917472513	35.00000102982915	34.99999878860632	35.000001365914954	34.99999851005629	35.00000158071089	34.999998363809596	35.00000165514365	34.99999836285252	35.000001582603716	34.99999850727005	35.00000136953258	34.999998784238244	35.0000010348503	34.99999916916323	35.000000608275855	34.99999962786438	35.00000012768794
238.0 [s]	3.966666666666667	-7.127472409446986e-07	34.99999991512425	35.000000256045496	34.99999957850082	35.0000005775434	34.999999279305484	35.00000084775695	34.999999044106005	35.000001042691736	34.99999889378756	35.00000114503803	34.99999884169807	35.00000114570787	34.99999889246294	35.000001044641635	34.99999904157431	35.00000085081382	34.999999275791595	35.00000058143587	34.99999957431669	35.00000026042778	34.99999991064152
239.0 [s]	3.9833333333333334	-1.4355655294940176e-06	34.99999982904893	35.00000051570942	34.99999915104485	35.00000116324878	34.99999854842588	35.000001707494505	34.99999807470317	35.00000210011888	34.99999777194199	35.0000023062579	34.99999766702689	35.000002307607076	34.99999776927393	35.0000021040463	34.99999806960403	35.00000171365144	34.999998541348475	35.00000117108857	34.999999142617526	35.00000052453589	34.99999982002015
240.0 [s]	4.0	1.4878276028702378e-07	35.0000000177173	34.99999994655224	35.00000008798514	34.9999998794417	35.000000150440144	34.99999982303643	35.00000019953649	34.99999978234507	35.00000023091445	34.999999760980984	35.000000241787745	34.99999976084115	35.00000023119094	34.99999978193807	35.0000002000649	34.99999982239831	35.000000151173595	34.99999987862918	35.000000088858485	34.9999999456374	35.000000018653
241.0 [s]	4.016666666666667	5.01880885979698e-07	35.000000059765625	34.99999981970467	35.00000029680024	34.999999593320695	35.00000050747968	34.999999403048946	35.00000067309617	34.99999926578488	35.00000077894339	34.99999919371737	35.00000081562234	34.99999919324574	35.00000077987613	34.99999926441183	35.00000067487878	34.99999940089651	35.00000050995385	34.99999959057999	35.00000029974632	34.999999816618924	35.00000006292208
242.0 [s]	4.033333333333333	-1.9931575830164932e-07	34.999999976264064	35.00000007160435	34.99999988212568	35.00000016151279	34.99999979845421	35.00000023707935	34.99999973267961	35.000000291593835	34.99999969064231	35.00000032021552	34.99999967607522	35.00000032040282	34.99999969027186	35.00000029213908	34.99999973197163	35.000000237934216	34.99999979747156	35.00000016260134	34.99999988095561	35.00000007282989	34.99999997501044
243.0 [s]	4.05	-4.322279542051533e-06	34.99999948529103	35.000001552726815	34.9999974439184	35.0000035023744	34.99999562951962	35.00000514101981	34.9999942032087	35.000006323155446	34.99999329163842	35.00000694381049	34.99999297575408	35.00000694787229	34.999993283605534	35.00000633498013	34.9999941878562	35.00000515955742	34.99999560821084	35.0000035259788	34.99999741854549	35.000001579301966	34.999999458106856
244.0 [s]	4.066666666666666	1.6942049134626385e-06	35.00000020175128	34.999999391375354	35.000001001911244	34.99999862716891	35.00000171310393	34.99999798486658	35.0000022721772	34.99999752150313	35.00000262948663	34.99999727822416	35.000002753304216	34.99999727663209	35.00000263263513	34.999997516868405	35.00000227819464	34.99999797760063	35.00000172145616	34.999998617916845	35.00000101185668	34.99999938095863	35.00000021240669
245.0 [s]	4.083333333333333	-1.0294945037961575e-06	34.99999987740529	35.00000036983249	34.999999391185895	35.00000083420474	34.999998959027494	35.0000012245016	34.99999861930496	35.00000150606576	34.99999840218476	35.00000165389491	34.99999832694664	35.00000165486233	34.99999840027158	35.00000150888218	34.99999861564834	35.00000122891686	34.999998953952115	35.000000839826896	34.99999938514236	35.00000037616229	34.99999987093037
246.0 [s]	4.1	1.88770795943077e-07	35.00000002247907	34.999999932186995	35.00000011163297	34.999999847039135	35.00000019087406	34.99999977547378	35.000000253166036	34.999999723845804	35.00000029297746	34.99999969673962	35.000000306773245	34.99999969656227	35.0000002933283	34.99999972332944	35.000000253836504	34.99999977466416	35.000000191804645	34.99999984600828	35.00000011274102	34.999999931026366	35.0000000236663
247.0 [s]	4.116666666666666	-1.920071095548306e-06	34.99999977135269	35.000000689762146	34.999998864521274	35.00000155584695	34.999998058517576	35.000002283776325	34.999997424912635	35.00000280891203	34.999997019969214	35.000003084623245	34.99999687964515	35.00000308642768	34.99999701640081	35.000002814164816	34.99999741809279	35.00000229201123	34.99999804905167	35.00000156633257	34.99999885324996	35.0000007015675	34.99999975927682
248.0 [s]	4.133333333333334	1.2585266550753581e-06	35.00000014986881	34.99999954788956	35.00000074425918	34.99999898020684	35.000001272561235	34.999998503079325	35.00000168786295	34.99999815887463	35.00000195328653	34.99999797815735	35.00000204526316	34.99999797697461	35.00000195562552	34.99999815543157	35.000001692333115	34.9999984976817	35.00000127876575	34.9999989733339	35.00000075164712	34.99999954015158	35.000000157784086
249.0 [s]	4.15	-1.7739571543395352e-06	34.999999788752746	35.0000006372714	34.999998950931	35.000001437447224	34.999998206264024	35.00000210998144	34.999997620876286	35.000002595154456	34.999997246748876	35.0000028498842	34.999997117103305	35.000002851551244	34.99999724345196	35.000002600007576	34.99999761457525	35.00000211758976	34.99999819751838	35.00000144713505	34.999998940517344	35.0000006481784	34.999999777595804
250.0 [s]	4.166666666666667	1.363518461439476e-06	35.00000016237084	34.999999510174405	35.00000080634538	34.99999889513555	35.00000137871842	34.99999837820593	35.000001828664665	34.999998005287694	35.00000211623001	34.99999780949486	35.00000221587942	34.99999780821349	35.0000021187642	34.999998001557344	35.00000183350784	34.999998372358164	35.0000013854405	34.9999988876894	35.00000081434956	34.99999950179097	35.000000170946464
251.0 [s]	4.183333333333334	-1.956779436973433e-06	34.999999766981034	35.00000070295016	34.999998842811124	35.00000158559442	34.99999802139672	35.000002327441734	34.99999737567737	35.00000286261803	34.99999696299136	35.00000314360091	34.99999681998429	35.00000314543985	34.99999695935463	35.00000286797149	34.999997368726895	35.000002335834154	34.99999801174977	35.0000015962807	34.999998831324206	35.00000071498141	34.99999975467415
252.0 [s]	4.2	1.1438078683431527e-06	35.00000013620735	34.999999589102345	35.00000067641514	34.999999073167544	35.000001156558994	34.99999863953326	35.000001534003275	34.999998326705054	35.00000177523185	34.999998162461225	35.00000185882425	34.99999816138637	35.00000177735757	34.99999832357594	35.00000153806593	34.99999863462773	35.00000116219786	34.999999066921134	35.00000068312954	34.99999958206968	35.000000143400996
253.0 [s]	4.216666666666667	-4.055151340735112e-06	34.99999951710146	35.00000145676404	34.99999760189121	35.00000328591818	34.99999589962704	35.00000482329108	34.99999456146571	35.00000593236763	34.999993706232885	35.00000651466445	34.99999340987114	35.00000651847512	34.99999369869653	35.00000594346136	34.999994547062045	35.00000484068295	34.99999587963498	35.00000330806381	34.999997578086095	35.00000148169687	34.99999949159724
254.0 [s]	4.233333333333333	2.6828178142222005e-06	35.000000319477124	34.99999903623063	35.00000158654632	34.999997826094614	35.000002712734045	34.999996808996116	35.00000359803772	34.99999607525086	35.00000416384438	34.99999569001369	35.000004359912	34.99999568749257	35.00000416883029	34.999996067911525	35.00000360756661	34.9999967974901	35.00000272596009	34.99999781144362	35.00000160229496	34.99999901973558	35.000000336350126
255.0 [s]	4.25	-2.009826963389119e-06	34.999999760663854	35.00000072200726	34.999998811439696	35.00000162857992	34.99999796775671	35.000002390538725	34.99999730453203	35.00000294022357	34.999996880658216	35.00000322882374	34.99999673377425	35.00000323071242	34.99999687692298	35.00000294572186	34.999997297393236	35.000002399158404	34.999997957848336	35.00000163955565	34.999998799641446	35.00000073436445	34.999999748023356
256.0 [s]	4.266666666666667	1.2046682410262004e-06	35.000000143455395	34.99999956723684	35.00000071240993	34.99999902384718	35.00000121810422	34.999998567137425	35.00000161563378	34.999998237662396	35.00000186969902	34.99999806467861	35.00000195773964	34.99999806354646	35.0000018719378	34.99999823436673	35.00000161991255	34.99999856197081	35.00000122404305	34.99999901726835	35.000000719481534	34.99999955982997	35.000000151031884
257.0 [s]	4.283333333333333	-3.5651833352439717e-06	34.999999575448385	35.000001280748336	34.99999789164639	35.0000028888922	34.99999639506092	35.0000042405095	34.99999521858524	35.00000521557996	34.99999446668738	35.00000572751975	34.99999420613415	35.00000573086987	34.99999446006177	35.00000522533304	34.99999520592212	35.000004255799524	34.99999637748488	35.00000290836158	34.99999787071795	35.00000130266835	34.99999955302593
258.0 [s]	4.3	2.826641922898976e-06	35.00000033660467	34.9999989845619	35.00000167160306	34.99999770954906	35.00000285816708	34.99999663792261	35.000003790932965	34.99999586484029	35.000004387073375	34.999995458949854	35.00000459365259	34.999995456293505	35.00000439232673	34.99999585710708	35.00000380097316	34.99999662579938	35.000002872102584	34.99999769411227	35.000001688196335	34.99999896718242	35.000000354382394
259.0 [s]	4.316666666666666	-2.38267380191519e-06	34.99999971626477	35.00000085594638	34.99999859095061	35.00000193069678	34.99999759075661	35.00000283400607	34.99999680449747	35.0000034856626	34.99999630199113	35.000003827800924	34.99999612785871	35.0000038300401	34.99999629756286	35.00000349218118	34.999996796034225	35.000002844225094	34.99999757901003	35.00000194370881	34.99999857696366	35.00000087059601	34.99999970127942
260.0 [s]	4.333333333333333	7.556580720611458e-07	35.000000089985406	34.999999728540445	35.000000446873685	34.99999938768815	35.00000076408077	34.99999910120766	35.00000101343932	34.999998894537725	35.00000117280695	34.99999878603006	35.00000122803226	34.99999878531992	35.00000117421132	34.999998892470444	35.00000101612329	34.99999909796685	35.00000076780606	34.999999383561544	35.000000451309575	34.999999723894405	35.00000009473791
261.0 [s]	4.35	-1.810548116076844e-06	34.99999978439513	35.000000650416894	34.999998929290996	35.00000146709874	34.99999816926311	35.00000215350576	34.99999757180012	35.000002648686916	34.99999718995531	35.00000290867109	34.99999705763548	35.00000291037253	34.999997186590406	35.00000265364008	34.99999756536914	35.00000216127091	34.9999981603371	35.000001476986256	34.99999891866253	35.00000066154888	34.999999773008085
262.0 [s]	4.366666666666666	1.6987531404976052e-07	35.000000020228754	34.999999938975634	35.0000001004575	34.99999986235184	35.00000017176586	34.99999979795086	35.00000022782183	34.999999751491316	35.00000026364779	34.99999972709867	35.00000027606251	34.99999972693911	35.00000026396344	34.99999975102662	35.000000228425165	34.9999997972223	35.00000017260328	34.999999861424214	35.0000001014547	34.99999993793125	35.00000002129718
263.0 [s]	4.383333333333334	-1.639642197151961e-06	34.99999980474695	35.000000589021624	34.99999903035916	35.00000132861385	34.99999834207313	35.000001950228466	34.999997801006884	35.000002398667505	34.999997455205914	35.00000263411084	34.99999733537629	35.00000263565164	34.999997452158595	35.00000240315319	34.99999779518299	35.00000195726062	34.99999833398965	35.00000133756811	34.999999020733924	35.00000059910286	34.99999979443464
264.0 [s]	4.4	1.1613110296416544e-06	35.00000013829225	34.99999958281251	35.0000006867694	34.999999058980166	35.00000117426299	34.99999861870799	35.00000155748489	34.99999830109124	35.000001802406075	34.99999813433328	35.000001887278074	34.999998133241945	35.00000180456442	34.9999982979142	35.00000156160985	34.999998613727314	35.00000117998826	34.99999905263809	35.00000069358657	34.999999575672234	35.00000014559612
265.0 [s]	4.416666666666667	-1.1433800441519822e-06	34.99999986384324	35.00000041074537	34.99999932383565	35.00000092648878	34.99999884386972	35.00000135996231	34.99999846656539	35.00000167267456	34.999998225426225	35.00000183685751	34.99999814186481	35.000001837931904	34.99999822330125	35.00000167580254	34.999998462504095	35.00000136486614	34.999998838232784	35.00000093273292	34.99999931712358	35.00000041777531	34.999999856652096
266.0 [s]	4.433333333333334	-1.6013066827617483e-06	34.99999980931244	35.00000057524852	34.99999905303224	35.00000129754693	34.99999838084028	35.0000019046264	34.999997852425736	35.00000234257965	34.99999751471057	35.000002572517644	34.999997397682876	35.00000257402252	34.999997511734534	35.0000023469604	34.99999784673804	35.00000191149405	34.99999837294587	35.000001306291836	34.999999043632045	35.000000585094085	34.99999979924138
267.0 [s]	4.45	1.0525800859160995e-07	35.000000012534656	34.99999996218662	35.00000006224798	34.999999914707075	35.00000010643379	34.99999987480135	35.000000141168584	34.99999984601294	35.000000163367986	34.99999983089816	35.000000171060606	34.999999830799254	35.000000163563584	34.999999845724915	35.00000014154244	34.99999987434984	35.00000010695271	34.99999991413222	35.000000062865865	34.99999996153946	35.000000013196654
268.0 [s]	4.466666666666667	8.256346988098364e-07	35.00000009831865	34.99999970340127	35.00000048825751	34.9999993309836	35.00000083484025	34.99999901797281	35.00000110729138	34.99999879216358	35.00000128141767	34.999998673607365	35.00000134175724	34.99999867283145	35.000001282952155	34.999998789904794	35.00000111022399	34.99999901443164	35.000000838910694	34.99999932647461	35.00000049310427	34.99999969832487	35.0000001035113
269.0 [s]	4.483333333333333	-3.9820596379131976e-07	34.99999995258105	35.000000143049135	34.99999976451414	35.00000032266564	34.99999959735783	35.00000047363028	34.99999946595506	35.00000058253761	34.999999381974135	35.00000063971714	34.999999352872464	35.00000064009134	34.99999938123409	35.00000058362701	34.99999946454062	35.00000047533803	34.99999959539457	35.00000032484019	34.999999762176515	35.00000014549738	34.999999950076585
270.0 [s]	4.5	-9.003211886119814e-07	34.99999989278774	35.000000323428196	34.99999946757612	35.00000072953384	34.99999908964236	35.00000107085856	34.999998792546194	35.000001317093734	34.999998602668995	35.000001446374256	34.9999985368712	35.00000144722031	34.999998600995696	35.00000131955676	34.9999987893483	35.00000107471976	34.999999085203854	35.000000734450396	34.99999946229093	35.000000328963665	34.999999887125284
271.0 [s]	4.516666666666667	1.5070629476783085e-06	35.00000017946519	34.999999458606	35.000000891236766	34.99999877881646	35.00000152386872	34.9999982074649	35.00000202118497	34.99999779528605	35.00000233902489	34.999997578880425	35.00000244916515	34.99999757746417	35.000002341825734	34.99999779116308	35.00000202653786	34.99999820100129	35.000001531298494	34.99999877058616	35.00000090008359	34.999999449339896	35.00000018894349
272.0 [s]	4.533333333333333	-6.893270940616447e-07	34.99999991791276	35.00000024763324	34.999999592348786	35.00000055856867	34.99999930298321	35.000000819904585	34.99999907551103	35.00000100843499	34.99999893013114	35.000001107418825	34.99999887975298	35.00000110806667	34.999998928850005	35.00000101032077	34.999999073062554	35.00000082286101	34.99999929958477	35.00000056233313	34.9999995883021	35.00000025187154	34.999999913577255
273.0 [s]	4.55	6.848565531291783e-07	35.00000008155399	34.99999975397532	35.00000040500311	34.9999994450597	35.000000692488925	34.99999918542147	35.00000091848341	34.99999899811576	35.0000010629189	34.99999889977488	35.000001112969755	34.99999889913124	35.00000106419162	34.999998996242084	35.000000920915966	34.999999182484146	35.00000069586525	34.99999944131952	35.00000040902336	34.999999749764356	35.00000008586119
274.0 [s]	4.566666666666666	-1.678475675371094e-06	34.999999800122964	35.00000060297083	34.99999900739601	35.00000136007816	34.9999983028099	35.000001996413914	34.99999774893007	35.000002455473066	34.99999739493967	35.00000269649223	34.99999727227214	35.00000269806952	34.99999739182016	35.00000246006499	34.99999774296799	35.000002003612735	34.999998294534805	35.00000136924456	34.99999899754266	35.00000061329081	34.999999789566345
275.0 [s]	4.583333333333333	1.1323725914975714e-06	35.00000013484595	34.999999593209054	35.000000669654696	34.999999082430804	35.000001144999885	34.999998653130376	35.000001518671866	34.999998343428615	35.000001757489485	34.999998180826424	35.0000018402464	34.99999817976226	35.000001759594	34.99999834033076	35.00000152269399	34.999998648273674	35.00000115058259	34.99999907624664	35.00000067630219	34.999999586246645	35.0000001419678
276.0 [s]	4.6	-3.7565046312099065e-06	34.99999955266526	35.000001349478566	34.999997778503484	35.000003043922106	34.999996201604915	35.000004468072916	34.999994961994446	35.00000549546985	34.99999416974657	35.00000603488252	34.99999389521082	35.00000603841255	34.99999416276523	35.00000550574646	34.99999494865176	35.000004484183705	34.99999618308544	35.000003064436555	34.99999775645165	35.00000137257507	34.999999529039314
277.0 [s]	4.616666666666666	1.1382636066260997e-06	35.00000013554768	34.99999959109198	35.00000067313982	34.9999990776555	35.000001150958724	34.999998646121014	35.00000152657532	34.99999833480757	35.00000176663576	34.999998171359096	35.00000184982338	34.999998170289416	35.00000176875119	34.999998331693575	35.000001530618306	34.99999864123919	35.00000115657025	34.99999907143939	35.00000067982171	34.99999958409347	35.0000001427066
278.0 [s]	4.633333333333334	-1.6646491249821506e-06	34.99999980176915	35.00000059800459	34.99999901557152	35.000001348876026	34.99999831678872	35.00000197997065	34.999997767470916	35.00000243524869	34.99999741639613	35.00000267428277	34.999997294739046	35.000002675847156	34.99999741330237	35.00000243980287	34.99999776155812	35.000001987110124	34.999998308581894	35.00000135796682	34.99999900579951	35.000000608239475	34.99999979129967
279.0 [s]	4.65	8.045648658994632e-07	35.000000095810094	34.999999710969064	35.000000475799595	34.99999934805351	35.00000081353937	34.99999904302922	35.00000107903878	34.99999882298164	35.000001248722185	34.9999987074504	35.00000130752227	34.99999870669433	35.00000125021751	34.999998820780604	35.000001081896585	34.9999990395786	35.00000081750585	34.999999343659624	35.000000480522715	34.99999970602215	35.00000010087024
280.0 [s]	4.666666666666667	-4.332388396594341e-06	34.99999948408737	35.0000015563578	34.99999743794103	35.00000351056474	34.99999561929923	35.000005153042196	34.99999418965274	35.00000633794235	34.99999327595066	35.000006960048836	34.9999929593277	35.00000696411996	34.99999326789913	35.0000063497946	34.99999417426426	35.000005171623116	34.99999559794054	35.00000353422428	34.99999741250872	35.00000158299525	34.999999456839646
281.0 [s]	4.683333333333334	2.8446118737366586e-06	35.00000033874392	34.99999897810841	35.00000168222664	34.99999769499232	35.00000287633179	34.99999661655528	35.00000381502565	34.99999583855987	35.00000441495462	34.99999543009005	35.00000462284669	34.99999542741682	35.00000442024134	34.999995830777834	35.0000038251294	34.99999660435543	35.00000289035552	34.999997679457806	35.000001698925246	34.99999896061854	35.00000035663459
282.0 [s]	4.7	-1.4320883441244356e-06	34.99999982946264	35.000000514461306	34.99999915309951	35.000001160433385	34.99999855193903	35.000001703361875	34.9999980793628	35.00000209503605	34.99999777733444	35.000002300676215	34.99999767267326	35.00000230202198	34.99999777467298	35.000002098953814	34.99999807427622	35.000001709503806	34.99999854487896	35.00000116825413	34.99999914469282	35.00000052326635	34.999999820455855
283.0 [s]	4.716666666666667	1.0816205893944336e-06	35.00000012880241	34.9999996114409	35.00000063964177	34.99999912355503	35.000001093682556	34.999998713495245	35.00000145060699	34.99999841767391	35.00000167872116	34.99999826235927	35.00000175776904	34.999998261342796	35.00000168073137	34.99999841471481	35.00000145444892	34.99999870885625	35.00000109901498	34.99999911764803	35.000000645991236	34.99999960479056	35.000000135605035
284.0 [s]	4.733333333333333	-2.727425687744312e-06	34.999999675210006	35.000000979796425	34.99999838706992	35.00000221005661	34.999997242153995	35.00000324406915	34.999996342127986	35.00000399001641	34.99999576691198	35.00000438166006	34.99999556758377	35.000004384223075	34.99999576184314	35.00000399747796	34.999996332440276	35.00000325576684	34.99999722870757	35.000002224951515	34.99999837105895	35.000000996565916	34.99999965805631
285.0 [s]	4.75	3.239485556975637e-06	35.00000038576644	34.999998836255145	35.000001915743894	34.999997375024066	35.00000327560804	34.99999614688437	35.00000434460617	34.99999526089192	35.00000502781393	34.999994795720625	35.00000526456438	34.999994792676375	35.000005033834555	34.99999525202941	35.0000043561127	34.99999613299059	35.000003291578764	34.999997357332745	35.000001934760576	34.99999881633727	35.00000040614054
286.0 [s]	4.766666666666667	-2.4135618905248408e-06	34.9999997125866	35.0000008670425	34.99999857268432	35.00000195572551	34.99999755952416	35.00000287074499	34.99999676307215	35.000003530849426	34.99999625405138	35.00000387742318	34.99999607766165	35.000003879691235	34.99999624956581	35.00000353745247	34.999996754499136	35.00000288109658	34.99999754762507	35.00000196890636	34.99999855851587	35.000000881882045	34.99999969740685
287.0 [s]	4.783333333333333	1.6744000946472422e-06	35.00000019939188	34.999999398492776	35.00000099019445	34.99999864322331	35.0000016930702	34.99999800843216	35.00000224560563	34.999997550487365	35.00000259873667	34.999997310053345	35.000002721106284	34.99999730847986	35.00000260184845	34.999997545906695	35.00000225155293	34.9999980012509	35.000001701325004	34.99999863407919	35.0000010000237	34.99999938819781	35.000000209922746
288.0 [s]	4.8	-1.9373909502669385e-06	34.999999769290014	35.00000069598474	34.99999885427758	35.00000156988301	34.999998041002414	35.000002304379564	34.999997401681355	35.00000283425288	34.99999699308461	35.000003112451566	34.99999685149447	35.000003114272204	34.99999698948392	35.00000283955325	34.99999739479972	35.000002312688935	34.99999803145084	35.000001580463504	34.99999884290429	35.000000707896845	34.999999757105115
289.0 [s]	4.816666666666666	5.410488649150715e-08	35.00000000644269	34.99999998056427	35.000000031994944	34.99999995616014	35.00000005470605	34.99999993564893	35.000000072559374	34.999999920851906	35.00000008396967	34.99999991308306	35.000000087923695	34.99999991303224	35.00000008407028	34.99999992070394	35.00000007275162	34.99999993541684	35.00000005497276	34.99999995586461	35.00000003231253	34.99999998023151	35.000000006782955
290.0 [s]	4.833333333333333	-1.6132457373952343e-06	34.99999980788988	35.000000579540085	34.999999045967456	35.00000130722714	34.999998368760714	35.00000191883561	34.99999783640402	35.00000236005616	34.99999749616933	35.00000259170969	34.999997378268574	35.000002593225645	34.99999749317112	35.00000236446971	34.99999783067386	35.00000192575459	34.99999836080735	35.000001316037356	34.99999903649717	35.00000058945915	34.99999979774367
